-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:46.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097085325
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:46.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097085825
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:48.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097086826
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:48.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097087326
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:48.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097087826
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:50.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097088326
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:50.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097088826
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:50.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097089325
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:50.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097089826
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:52.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097090326
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:52.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097090826
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:52.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097091326
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:52.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097091825
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:54.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097092325
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:54.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097092825
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:54.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097093326
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:54.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097093826
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:56.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097094325
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:56.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097094827
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:56.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097095327
-rw-rw-r-- 1 pvl pvl 24 2020-09-14 18:24:56.000000000 +0300 /home/pvl/ROS/decor_result/in/0x0087_0x0000001600097095827
